demand_el;generation_pv_normalised
1,21;0,376420455
1,21;0,441519886
4,016913496;0,451803977
6,122098618;0,484900568
7,525555366;0,418678977
8,22728374;0,415951705
8,22728374;0,369900568
7,525555366;0,247315341
7,525555366;0,097676136
4,016913496;0,058480114
1,21;0,021316761
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,018136364
1,21;0,100951705
1,21;0,192514205
1,21;0,302102273
1,21;0,335511364
1,21;0,420525568
1,21;0,319076705
1,21;0,27015625
1,21;0,317713068
1,21;0,306292614
1,21;0,244261364
1,21;0,121755682
1,21;0,053710227
1,21;0,002225426
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,003304545
1,21;0,133886364
1,21;0,267173295
1,21;0,450227273
1,21;0,491107955
1,21;0,622144886
1,21;0,531505682
1,21;0,550610795
1,21;0,444673295
1,21;0,314559659
1,21;0,244261364
1,21;0,145681818
1,21;0,078427557
1,21;0,017481534
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,015542614
1,21;0,088930398
1,21;0,087394886
1,21;0,016386364
1,21;0,026660511
1,633685056;0,116839489
1,951448848;0,4121875
2,163291376;0,393480114
2,26921264;0,514204545
2,26921264;0,482301136
2,163291376;0,240610795
1,951448848;0,113196023
1,633685056;0,072458807
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,014526989
1,21;0,12259233
1,21;0,327144886
1,21;0,58296875
1,21;0,690965909
1,633685056;0,646477273
1,951448848;0,201463068
2,163291376;0,27703125
2,26921264;0,301122159
2,26921264;0,277059659
2,163291376;0,251704545
1,951448848;0,142130682
1,633685056;0,081014205
1,21;0,012363068
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,006484517
1,21;0,130518466
1,21;0,331988636
1,21;0,515951705
1,21;0,65296875
1,633685056;0,737528409
1,951448848;0,770909091
2,163291376;0,658948864
2,26921264;0,557556818
2,26921264;0,421136364
2,163291376;0,241448864
1,951448848;0,09015767
1,633685056;0,034673295
1,21;0,009140767
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,003143608
1,21;0,133044034
1,21;0,348934659
1,21;0,541647727
1,21;0,687386364
5,57925214;0,776107955
8,856191245;0,811363636
11,04081731;0,699829545
12,13313035;0,598693182
12,13313035;0,451207386
11,04081731;0,246321023
8,856191245;0,084629261
5,57925214;0,015497159
1,21;0,005777273
7,317953826;0
9,353938434;0
7,317953826;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,006138352
1,21;0,128975852
1,21;0,331335227
6,63929229;0,512855114
1,21;0,651519886
9,55129954;0,744659091
15,80727419;0,787201705
19,97792396;0,677571023
20,428;0,586775568
20,428;0,449076705
19,97792396;0,249133523
15,80727419;0,085285511
9,55129954;0,012219602
1,21;0,003028977
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,007651278
1,21;0,123606534
1,21;0,305866477
1,21;0,474928977
1,21;0,599346591
1,21;0,676221591
1,21;0,724147727
1,21;0,5996875
1,21;0,491107955
1,21;0,377926136
1,21;0,243025568
1,21;0,09693892
1,21;0,046134943
1,21;0,011841903
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,005083807
1,21;0,104602273
1,21;0,178295455
1,21;0,221789773
1,21;0,222357955
1,21;0,265497159
1,21;0,226619318
1,21;0,1953125
1,21;0,188110795
1,21;0,137082386
1,21;0,1325
1,21;0,049690341
1,21;0,005474148
1,21;0,005576563
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,00653679
1,21;0,111728693
1,21;0,151946023
1,21;0,02225142
1,633685056;0,259928977
1,951448848;0,559431818
2,163291376;0,684630682
2,26921264;0,285355114
2,26921264;0,214602273
2,163291376;0,169673295
1,951448848;0,133721591
1,633685056;0,074207386
1,21;0,008248153
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,011911364
1,21;0,102636364
1,21;0,205213068
1,21;0,361732955
1,21;0,543735795
1,633685056;0,575355114
1,951448848;0,585809659
2,163291376;0,497897727
2,26921264;0,391164773
2,26921264;0,351065341
2,163291376;0,240610795
1,951448848;0,073109375
1,633685056;0,007115199
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,011037358
1,21;0,098620739
1,21;0,220823864
1,21;0,319303977
1,21;0,420625
1,633685056;0,468210227
1,951448848;0,459019886
2,163291376;0,401818182
2,26921264;0,338607955
2,26921264;0,296463068
2,163291376;0,227159091
1,951448848;0,133857955
1,633685056;0,068073864
1,21;0,010347159
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,005693324
1,21;0,117401989
1,21;0,302045455
1,21;0,471519886
1,21;0,617272727
5,57925214;0,678948864
8,856191245;0,715582386
11,04081731;0,620724432
12,13313035;0,509176136
12,13313035;0,381164773
11,04081731;0,236178977
8,856191245;0,079403409
5,57925214;0,029146307
1,21;0,00361321
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,006767756
1,21;0,094909091
1,21;0,305525568
1,21;0,50359375
1,21;0,500397727
4,016913496;0,481278409
6,122098618;0,507855114
7,525555366;0,624616477
8,22728374;0,48296875
8,22728374;0,303451705
7,525555366;0,207954545
7,525555366;0,072198864
4,016913496;0,024517045
1,21;0,006293466
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,005902415
1,21;0,10972017
1,21;0,28375
1,21;0,450582386
1,21;0,606576705
1,21;0,666335227
1,21;0,687244318
1,21;0,607258523
1,21;0,49625
1,21;0,354318182
1,21;0,232840909
1,21;0,087214489
1,21;0,050669034
1,21;0,006878267
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,004995455
1,21;0,108607955
1,21;0,279204545
1,21;0,455667614
1,21;0,579872159
1,21;0,670625
1,21;0,709105114
1,21;0,60125
1,21;0,508934659
1,21;0,37703125
1,21;0,233522727
1,21;0,071448864
1,21;0,036323864
1,21;0,003453977
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002962358
1,21;0,113055398
1,21;0,307684659
1,21;0,492755682
1,21;0,612670455
1,633685056;0,693821023
1,951448848;0,72484375
2,163291376;0,620809659
2,26921264;0,516321023
2,26921264;0,385298295
2,163291376;0,227315341
1,951448848;0,067083807
1,633685056;0,026795455
1,21;0,003134659
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,003782244
1,21;0,107778409
1,21;0,289360795
1,21;0,460355114
1,21;0,584289773
1,633685056;0,674914773
1,951448848;0,719446023
2,163291376;0,618465909
2,26921264;0,507897727
2,26921264;0,381079545
2,163291376;0,230482955
1,951448848;0,059991477
1,633685056;0,030262784
1,21;0,002028835
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002393182
1,21;0,111015625
1,21;0,298934659
1,21;0,485355114
1,21;0,610042614
1,633685056;0,6971875
1,951448848;0,74015625
2,163291376;0,642073864
2,26921264;0,529005682
2,26921264;0,386420455
2,163291376;0,230170455
1,951448848;0,05877983
1,633685056;0,027386364
1,21;0,002123722
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,021619318
1,21;0,063921875
1,21;0,218238636
1,21;0,1971875
2,692897696;0,741178977
3,805070968;0,8396875
4,546519816;0,719133523
4,91724424;0,3571875
4,91724424;0,266221591
4,546519816;0,01061392
3,805070968;0,009482386
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002988636
1,21;0,069475852
1,21;0,182784091
1,21;0,354332386
1,21;0,445042614
4,016913496;0,499602273
6,122098618;0,613139205
7,525555366;0,520085227
8,22728374;0,410923295
8,22728374;0,318735795
7,525555366;0,217613636
7,525555366;0,095420455
4,016913496;0,020609375
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,003309091
1,21;0,084151989
1,21;0,200369318
1,21;0,353664773
1,21;0,529488636
1,21;0,61171875
1,21;0,738082386
1,21;0,570397727
1,21;0,474829545
1,21;0,300752841
1,21;0,218096591
1,21;0,099055398
1,21;0,048849432
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,016332386
1,21;0,083691761
1,21;0,122821023
1,21;0,122767045
1,21;0,158934659
1,21;0,167528409
1,21;0,210170455
1,21;0,195994318
1,21;0,158735795
1,21;0,105384943
1,21;0,04068892
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,001877557
1,21;0,097778409
1,21;0,196676136
1,21;0,20609375
1,21;0,397244318
1,633685056;0,27828125
1,951448848;0,391946023
2,163291376;0,348167614
2,26921264;0,35703125
2,26921264;0,376889205
2,163291376;0,230198864
1,951448848;0,036806818
1,633685056;0,01048125
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,06431392
1,21;0,237144886
1,21;0,2921875
1,21;0,499786932
1,633685056;0,621278409
1,951448848;0,639730114
2,163291376;0,561747159
2,26921264;0,373622159
2,26921264;0,335255682
2,163291376;0,226761364
1,951448848;0,095690341
1,633685056;0,04778267
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,028008523
1,21;0,113840909
1,21;0,222627841
1,21;0,315
1,633685056;0,290852273
1,951448848;0,251974432
2,163291376;0,287045455
2,26921264;0,291875
2,26921264;0,208451705
2,163291376;0,128382102
1,951448848;0,102518466
1,633685056;0,02253267
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,003123153
1,21;0,017690341
1,21;0,037698864
1,21;0,056191761
2,692897696;0,063696023
3,805070968;0,068768466
4,546519816;0,077447443
4,91724424;0,074683239
4,91724424;0,054355114
4,546519816;0,035985795
3,805070968;0,015630682
2,692897696;0,002675142
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,010635369
1,21;0,043522727
1,21;0,076169034
1,21;0,102197443
4,016913496;0,120056818
6,122098618;0,129784091
7,525555366;0,130548295
8,22728374;0,122802557
8,22728374;0,10309233
7,525555366;0,07050142
7,525555366;0,037711648
4,016913496;0,006520739
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,084860795
1,21;0,240951705
1,21;0,362571023
1,21;0,504928977
1,21;0,571164773
1,21;0,667414773
1,21;0,583224432
1,21;0,510752841
1,21;0,410028409
1,21;0,223153409
1,21;0,033877841
1,21;0,002551136
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,100990057
1,21;0,334914773
1,21;0,482428977
1,21;0,4059375
1,21;0,375241477
1,21;0,317542614
1,21;0,276122159
1,21;0,226122159
1,21;0,203295455
1,21;0,175
1,21;0,100178977
1,21;0,01522017
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,084482955
1,21;0,084450284
1,21;0,103308239
1,21;0,218352273
1,633685056;0,292627841
1,951448848;0,563551136
2,163291376;0,534488636
2,26921264;0,369034091
2,26921264;0,446079545
2,163291376;0,211107955
1,951448848;0,091576705
1,633685056;0,020664773
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,018362216
1,21;0,080639205
1,21;0,149715909
1,21;0,192102273
1,633685056;0,213409091
1,951448848;0,211235795
2,163291376;0,228011364
2,26921264;0,218877841
2,26921264;0,178082386
2,163291376;0,130931818
1,951448848;0,072224432
1,633685056;0,016007102
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,094178977
1,21;0,291164773
1,21;0,483607955
1,21;0,633409091
1,633685056;0,710553977
1,951448848;0,751647727
2,163291376;0,656164773
2,26921264;0,5603125
2,26921264;0,411704545
2,163291376;0,212599432
1,951448848;0,031278409
1,633685056;0,004354119
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,048522727
1,21;0,138825284
1,21;0,244517045
1,21;0,310014205
2,692897696;0,536704545
3,805070968;0,413196023
4,546519816;0,375170455
4,91724424;0,411633523
4,91724424;0,280710227
4,546519816;0,192883523
3,805070968;0,040278409
2,692897696;0,003193324
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,058427557
1,21;0,186335227
1,21;0,305653409
1,21;0,394786932
4,016913496;0,524545455
6,122098618;0,565355114
7,525555366;0,487954545
8,22728374;0,408849432
8,22728374;0,291775568
7,525555366;0,199119318
7,525555366;0,042133523
4,016913496;0,002362358
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,108112216
1,21;0,30609375
1,21;0,415568182
1,21;0,450028409
1,21;0,573948864
1,21;0,434758523
1,21;0,269232955
1,21;0,169573864
1,21;0,211548295
1,21;0,118164773
1,21;0,07653267
1,21;0,018079545
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,095403409
1,21;0,301505682
1,21;0,492613636
1,21;0,618991477
1,21;0,707826705
1,21;0,733224432
1,21;0,623252841
1,21;0,5203125
1,21;0,37328125
1,21;0,193607955
1,21;0,039235795
1,21;0,015558239
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,088146307
1,21;0,277400568
1,21;0,465525568
1,21;0,612315341
1,633685056;0,689389205
1,951448848;0,716647727
2,163291376;0,606519886
2,26921264;0,503153409
2,26921264;0,368252841
2,163291376;0,189758523
1,951448848;0,03193608
1,633685056;0,006389489
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,086443182
1,21;0,283267045
1,21;0,459900568
1,21;0,60234375
1,633685056;0,691946023
1,951448848;0,693068182
2,163291376;0,59234375
2,26921264;0,504161932
2,26921264;0,372883523
2,163291376;0,190099432
1,951448848;0,033434659
1,633685056;0,008856392
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,035865057
1,21;0,116636364
1,21;0,225042614
1,21;0,305269886
1,633685056;0,349176136
1,951448848;0,351264205
2,163291376;0,307315341
2,26921264;0,280099432
2,26921264;0,243167614
2,163291376;0,151463068
1,951448848;0,079036932
1,633685056;0,015765625
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,04153125
1,21;0,132409091
1,21;0,127946023
1,21;0,220596591
2,692897696;0,372826705
3,805070968;0,337017045
4,546519816;0,212258523
4,91724424;0,195980114
4,91724424;0,157926136
4,546519816;0,076958807
3,805070968;0,04440767
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,010557813
1,21;0,062011364
1,21;0,128042614
1,21;0,175071023
4,016913496;0,201903409
6,122098618;0,201590909
7,525555366;0,208565341
8,22728374;0,193551136
8,22728374;0,158366477
7,525555366;0,11209233
7,525555366;0,051566761
4,016913496;0,007670597
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,063403409
1,21;0,196605114
1,21;0,325809659
1,21;0,446008523
1,21;0,511747159
1,21;0,525965909
1,21;0,456576705
1,21;0,3853125
1,21;0,270284091
1,21;0,177428977
1,21;0,079607955
1,21;0,014732955
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,0745
1,21;0,243465909
1,21;0,410085227
1,21;0,537784091
1,21;0,59640625
1,21;0,626463068
1,21;0,530625
1,21;0,445071023
1,21;0,3225
1,21;0,186534091
1,21;0,050190341
1,21;0,007718892
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,028846591
1,21;0,104471591
1,21;0,177556818
1,633685056;0,219105114
1,951448848;0,438664773
2,163291376;0,308196023
2,26921264;0,293622159
2,26921264;0,120144886
2,163291376;0,127711648
1,951448848;0,004640057
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,019730114
1,21;0,075728693
1,21;0,121144886
1,21;0,234303977
1,633685056;0,263210227
1,951448848;0,366846591
2,163291376;0,288110795
2,26921264;0,451988636
2,26921264;0,346349432
2,163291376;0,176903409
1,951448848;0,040711648
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,004265341
1,21;0,030369318
1,21;0,071637784
1,21;0,099139205
1,633685056;0,110708807
1,951448848;0,113803977
2,163291376;0,115515625
2,26921264;0,101964489
2,26921264;0,095159091
2,163291376;0,057134943
1,951448848;0,020671875
1,633685056;0,001945028
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,090294034
1,21;0,31359375
1,21;0,512627841
1,21;0,649076705
5,57925214;0,741335227
8,856191245;0,770085227
11,04081731;0,658409091
12,13313035;0,5509375
12,13313035;0,395071023
11,04081731;0,17
8,856191245;0,043144886
5,57925214;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,014505682
1,21;0,080296875
1,21;0,257769886
1,21;0,314232955
4,016913496;0,248153409
6,122098618;0,188153409
7,525555366;0,23140625
8,22728374;0,123640625
8,22728374;0,077100852
7,525555366;0,048913352
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,064630682
1,21;0,2278125
1,21;0,3990625
1,21;0,506349432
1,21;0,601590909
1,21;0,635454545
1,21;0,548224432
1,21;0,412670455
1,21;0,286150568
1,21;0,164744318
1,21;0,045492898
1,21;0,002523295
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,053022727
1,21;0,092363636
1,21;0,227855114
1,21;0,366306818
1,21;0,390568182
1,21;0,259815341
1,21;0,243252841
1,21;0,121681818
1,21;0,074664773
1,21;0,039617898
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,021181818
1,21;0,137663352
1,21;0,25078125
1,21;0,252869318
1,633685056;0,359275568
1,951448848;0,439048295
2,163291376;0,364602273
2,26921264;0,281306818
2,26921264;0,240497159
2,163291376;0,16265625
1,951448848;0,038602273
1,633685056;0,003302415
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,089338068
1,21;0,319730114
1,21;0,530056818
1,21;0,680880682
1,633685056;0,772457386
1,951448848;0,802571023
2,163291376;0,682997159
2,26921264;0,570127841
2,26921264;0,408309659
2,163291376;0,17234375
1,951448848;0,037963068
1,633685056;0,00179375
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,086464489
1,21;0,308210227
1,21;0,513039773
1,21;0,655639205
1,633685056;0,748551136
1,951448848;0,790852273
2,163291376;0,664857955
2,26921264;0,549034091
2,26921264;0,396803977
2,163291376;0,167159091
1,951448848;0,044073864
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,078914773
1,21;0,296349432
1,21;0,493252841
1,21;0,6228125
2,692897696;0,705880682
3,805070968;0,735738636
4,546519816;0,618480114
4,91724424;0,516676136
4,91724424;0,370553977
4,546519816;0,159659091
3,805070968;0,042634943
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002565909
1,21;0,058832386
1,21;0,344303977
4,016913496;0,469758523
6,122098618;0,276732955
7,525555366;0,683323864
8,22728374;0,639715909
8,22728374;0,278409091
7,525555366;0,127869318
7,525555366;0,050252841
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,060356534
1,21;0,240880682
1,21;0,411676136
1,21;0,533352273
1,21;0,615269886
1,21;0,640298295
1,21;0,556164773
1,21;0,448892045
1,21;0,321363636
1,21;0,152130682
1,21;0,03896875
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,101507102
1,21;0,319517045
1,21;0,4465625
1,21;0,490951705
1,21;0,596335227
1,21;0,646278409
1,21;0,423664773
1,21;0,369417614
1,21;0,226903409
1,21;0,122798295
1,21;0,030017045
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,087803977
1,21;0,126116477
1,21;0,349346591
1,21;0,130741477
1,633685056;0,017994318
1,951448848;0,110934659
2,163291376;0,404105114
2,26921264;0,355596591
2,26921264;0,272542614
2,163291376;0,131723011
1,951448848;0,043193182
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002467188
1,21;0,002111932
1,21;0,104420455
1,21;0,588167614
1,633685056;0,842230114
1,951448848;0,696974432
2,163291376;0,36109375
2,26921264;0,205511364
2,26921264;0,1465625
2,163291376;0,060775568
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002090625
1,21;0,01843892
1,21;0,050267045
1,21;0,079549716
1,633685056;0,107683239
1,951448848;0,147713068
2,163291376;0,117367898
2,26921264;0,103691761
2,26921264;0,089762784
2,163291376;0,054419034
1,951448848;0,018174716
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,005492045
1,21;0,058072443
1,21;0,115169034
1,21;0,161818182
2,692897696;0,199190341
3,805070968;0,211122159
4,546519816;0,197443182
4,91724424;0,176107955
4,91724424;0,139105114
4,546519816;0,080288352
3,805070968;0,016350852
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,026971591
1,21;0,07284233
1,21;0,079419034
4,016913496;0,103473011
6,122098618;0,107386364
7,525555366;0,103803977
8,22728374;0,071548295
8,22728374;0,06103125
7,525555366;0,034336648
7,525555366;0,009136364
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,003989489
1,21;0,001768892
1,21;0,168082386
1,21;0,126794034
1,21;0,233650568
1,21;0,320909091
1,21;0,305951705
1,21;0,309005682
1,21;0,150241477
1,21;0,122321023
1,21;0,032884943
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,0286875
1,21;0,187997159
1,21;0,398181818
1,21;0,5784375
1,21;0,569048295
1,21;0,743267045
1,21;0,468778409
1,21;0,313153409
1,21;0,200482955
1,21;0,12540625
1,21;0,024110795
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,042059659
1,21;0,211946023
1,21;0,413877841
1,21;0,629346591
1,633685056;0,554801136
1,951448848;0,429914773
2,163291376;0,431690341
2,26921264;0,3740625
2,26921264;0,248963068
2,163291376;0,139028409
1,951448848;0,031475852
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,061223011
1,21;0,278934659
1,21;0,399928977
1,21;0,518352273
1,633685056;0,631235795
1,951448848;0,728991477
2,163291376;0,597073864
2,26921264;0,436264205
2,26921264;0,268309659
2,163291376;0,128181818
1,951448848;0,028203125
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002013778
1,21;0,15203125
1,21;0,285411932
1,21;0,389232955
1,633685056;0,44921875
1,951448848;0,522230114
2,163291376;0,427272727
2,26921264;0,341846591
2,26921264;0,202769886
2,163291376;0,116245739
1,951448848;0,025005682
1,633685056;0
1,21;0
1,21;0
